id_vente,date_vente,client,produit,quantite,prix_unitaire,remise,montant_total,point_vente,mois,annee,semaine
V01811,2025-04-16,Mohamed Zahra,MUSC BLANC,3,361.41,0.0,1084.23,Rabat Agdal,4,2025,16
V01812,2024-05-02,Fatima Rachid,CITRUS BREEZE,4,339.08,0.0,1356.32,Casablanca Maarif,5,2024,18
V01813,2025-06-08,Mohamed Benali,SANTAL SUAVE,4,604.52,0.0,2418.08,Rabat Hay Riad,6,2025,23
V01814,2024-11-30,Omar Hassan,BOIS MYSTIQUE,5,580.05,0.0,2900.25,Casablanca Anfa,11,2024,48
V01815,2024-03-18,Nadia El Amrani,JASMIN PURE,1,422.67,0.0,422.67,Rabat Hay Riad,3,2024,12
V01816,2024-03-30,Nadia Hassan,SANTAL SUAVE,2,577.71,0.0,1155.42,Rabat Hay Riad,3,2024,13
V01817,2024-10-10,Imane Hassan,VANILLE INTENSE,3,457.3,20.0,1371.9,Marrakech Gueliz,10,2024,41
V01818,2025-04-09,Omar Rachid,ROSE ÉLÉGANCE,4,456.73,0.0,1826.92,Agadir Marina,4,2025,15
V01819,2025-02-03,Sara Benali,MUSC BLANC,3,374.46,10.0,1123.3799999999999,Rabat Hay Riad,2,2025,6
V01820,2024-08-16,Nadia Zahra,JASMIN PURE,4,432.9,5.0,1731.6,Rabat Hay Riad,8,2024,33
V01821,2025-08-11,Mohamed Ouardi,VANILLE INTENSE,2,527.3,5.0,1054.6,Marrakech Gueliz,8,2025,33
V01822,2024-07-04,Youssef Benali,JASMIN PURE,5,457.34,0.0,2286.7,Rabat Hay Riad,7,2024,27
V01823,2024-05-10,Omar Zahra,OUD ROYAL,3,805.58,5.0,2416.7400000000002,Casablanca Anfa,5,2024,19
V01824,2024-08-01,Karim Ait Ali,VANILLE INTENSE,4,549.1,5.0,2196.4,Rabat Agdal,8,2024,31
V01825,2024-12-29,Sara Khadiri,AMBER NIGHT,1,725.45,0.0,725.45,Casablanca Maarif,12,2024,52
V01826,2025-03-30,Karim Rachid,ROSE ÉLÉGANCE,4,444.47,5.0,1777.88,Rabat Agdal,3,2025,13
V01827,2025-01-24,Nadia El Amrani,OUD ROYAL,2,751.01,20.0,1502.02,Casablanca Anfa,1,2025,4
V01828,2025-06-12,Youssef Khadiri,MUSC BLANC,1,413.49,20.0,413.49,Marrakech Gueliz,6,2025,24
V01829,2024-11-20,Fatima Bouziane,MUSC BLANC,1,402.78,15.0,402.78,Tanger Corniche,11,2024,47
V01830,2024-09-18,Omar El Amrani,AMBER NIGHT,1,612.99,0.0,612.99,Tanger Corniche,9,2024,38
V01831,2024-04-12,Mohamed Zahra,BOIS MYSTIQUE,1,592.1,10.0,592.1,Rabat Agdal,4,2024,15
V01832,2024-03-27,Fatima Hassan,ROSE ÉLÉGANCE,3,470.67,15.0,1412.01,Casablanca Maarif,3,2024,13
V01833,2024-05-24,Karim Khadiri,SANTAL SUAVE,1,509.07,0.0,509.07,Rabat Agdal,5,2024,21
V01834,2025-04-26,Sara Benali,SANTAL SUAVE,2,590.3,10.0,1180.6,Marrakech Gueliz,4,2025,17
V01835,2025-09-24,Fatima Khadiri,CITRUS BREEZE,2,299.18,0.0,598.36,Rabat Agdal,9,2025,39
V01836,2024-07-04,Mohamed El Amrani,VANILLE INTENSE,1,499.76,10.0,499.76,Tanger Corniche,7,2024,27
V01837,2025-01-17,Amal Ouardi,FLORAL INTENSE,1,422.66,15.0,422.66,Casablanca Maarif,1,2025,3
V01838,2025-04-26,Sara Khadiri,CITRUS BREEZE,1,322.53,20.0,322.53,Casablanca Anfa,4,2025,17
V01839,2025-06-21,Lina Khadiri,OUD ROYAL,1,727.3,5.0,727.3,Casablanca Maarif,6,2025,25
V01840,2025-03-05,Youssef El Amrani,AMBER NIGHT,4,745.74,0.0,2982.96,Tanger Corniche,3,2025,10
V01841,2024-05-17,Nadia Benali,BOIS MYSTIQUE,4,596.34,10.0,2385.36,Rabat Agdal,5,2024,20
V01842,2024-11-26,Omar Zahra,SANTAL SUAVE,1,547.56,20.0,547.56,Rabat Agdal,11,2024,48
V01843,2024-05-08,Karim Mehdi,VANILLE INTENSE,2,472.56,0.0,945.12,Casablanca Anfa,5,2024,19
V01844,2024-04-07,Fatima Ait Ali,SANTAL SUAVE,1,522.48,10.0,522.48,Rabat Agdal,4,2024,14
V01845,2024-11-04,Mohamed Hassan,SANTAL SUAVE,5,551.86,10.0,2759.3,Rabat Hay Riad,11,2024,45
V01846,2024-05-14,Mohamed Rachid,FLORAL INTENSE,2,406.35,0.0,812.7,Casablanca Anfa,5,2024,20
V01847,2025-01-29,Sara Bouziane,VANILLE INTENSE,1,464.3,0.0,464.3,Rabat Hay Riad,1,2025,5
V01848,2024-08-31,Lina Rachid,FLORAL INTENSE,1,405.77,0.0,405.77,Rabat Hay Riad,8,2024,35
V01849,2024-12-18,Karim Ouardi,CITRUS BREEZE,4,351.53,0.0,1406.12,Agadir Marina,12,2024,51
V01850,2024-09-26,Omar Hassan,OUD ROYAL,3,773.32,0.0,2319.96,Marrakech Gueliz,9,2024,39
V01851,2024-12-11,Lina Ait Ali,FLORAL INTENSE,4,421.76,0.0,1687.04,Casablanca Anfa,12,2024,50
V01852,2024-04-08,Mohamed Mehdi,BOIS MYSTIQUE,1,633.83,0.0,633.83,Casablanca Anfa,4,2024,15
V01853,2024-01-27,Omar Khadiri,OUD ROYAL,2,821.26,0.0,1642.52,Casablanca Maarif,1,2024,4
V01854,2025-07-17,Amal Khadiri,FLORAL INTENSE,3,396.21,0.0,1188.6299999999999,Casablanca Maarif,7,2025,29
V01855,2025-05-31,Lina Rachid,JASMIN PURE,2,389.9,5.0,779.8,Rabat Hay Riad,5,2025,22
V01856,2024-01-18,Karim Zahra,JASMIN PURE,5,443.51,20.0,2217.55,Rabat Hay Riad,1,2024,3
V01857,2025-06-27,Omar Benali,JASMIN PURE,3,423.31,0.0,1269.93,Rabat Agdal,6,2025,26
V01858,2025-01-18,Lina El Amrani,VANILLE INTENSE,5,472.63,0.0,2363.15,Agadir Marina,1,2025,3
V01859,2025-09-16,Fatima Bouziane,BOIS MYSTIQUE,1,655.09,0.0,655.09,Marrakech Gueliz,9,2025,38
V01860,2025-02-03,Omar Rachid,AMBER NIGHT,4,655.78,10.0,2623.12,Casablanca Maarif,2,2025,6
V01861,2024-03-17,Amal Mehdi,BOIS MYSTIQUE,2,650.77,20.0,1301.54,Agadir Marina,3,2024,11
V01862,2024-03-09,Sara Rachid,VANILLE INTENSE,2,498.09,0.0,996.18,Rabat Hay Riad,3,2024,10
V01863,2024-09-05,Fatima Khadiri,CITRUS BREEZE,4,325.85,5.0,1303.4,Rabat Hay Riad,9,2024,36
V01864,2024-12-24,Youssef Bouziane,BOIS MYSTIQUE,2,647.12,0.0,1294.24,Casablanca Anfa,12,2024,52
V01865,2025-08-22,Lina Bouziane,AMBER NIGHT,2,703.42,15.0,1406.84,Casablanca Maarif,8,2025,34
V01866,2024-04-30,Omar Ait Ali,JASMIN PURE,1,442.82,20.0,442.82,Tanger Corniche,4,2024,18
V01867,2024-08-25,Imane Ait Ali,OUD ROYAL,5,786.44,0.0,3932.2000000000003,Rabat Agdal,8,2024,34
V01868,2024-03-13,Mohamed Ait Ali,ROSE ÉLÉGANCE,4,480.42,10.0,1921.68,Casablanca Maarif,3,2024,11
V01869,2025-04-22,Fatima Ouardi,VANILLE INTENSE,4,525.85,5.0,2103.4,Agadir Marina,4,2025,17
V01870,2024-04-15,Youssef Ouardi,SANTAL SUAVE,3,521.54,0.0,1564.62,Rabat Hay Riad,4,2024,16
V01871,2025-03-18,Fatima Benali,OUD ROYAL,3,801.35,10.0,2404.05,Marrakech Gueliz,3,2025,12
V01872,2025-06-04,Mohamed Rachid,BOIS MYSTIQUE,3,549.97,0.0,1649.91,Casablanca Anfa,6,2025,23
V01873,2025-05-12,Karim Ouardi,AMBER NIGHT,2,692.39,10.0,1384.78,Casablanca Maarif,5,2025,20
V01874,2025-05-14,Omar Ouardi,SANTAL SUAVE,4,561.73,0.0,2246.92,Casablanca Maarif,5,2025,20
V01875,2025-09-08,Youssef Ouardi,OUD ROYAL,5,689.24,5.0,3446.2,Marrakech Gueliz,9,2025,37
V01876,2025-08-17,Nadia Rachid,CITRUS BREEZE,1,310.23,0.0,310.23,Rabat Hay Riad,8,2025,33
V01877,2025-04-16,Nadia Mehdi,ROSE ÉLÉGANCE,4,478.18,0.0,1912.72,Casablanca Anfa,4,2025,16
V01878,2024-01-27,Karim Ouardi,VANILLE INTENSE,1,513.05,15.0,513.05,Casablanca Maarif,1,2024,4
V01879,2024-10-26,Fatima Benali,AMBER NIGHT,3,660.77,15.0,1982.31,Marrakech Gueliz,10,2024,43
V01880,2024-09-11,Amal Hassan,ROSE ÉLÉGANCE,3,446.24,10.0,1338.72,Rabat Hay Riad,9,2024,37
V01881,2024-06-13,Karim Mehdi,JASMIN PURE,3,440.22,15.0,1320.66,Rabat Hay Riad,6,2024,24
V01882,2024-06-25,Imane El Amrani,FLORAL INTENSE,3,409.31,5.0,1227.93,Marrakech Gueliz,6,2024,26
V01883,2024-11-09,Youssef El Amrani,CITRUS BREEZE,3,327.8,0.0,983.4000000000001,Rabat Hay Riad,11,2024,45
V01884,2025-01-26,Karim Ait Ali,AMBER NIGHT,3,657.83,0.0,1973.4900000000002,Marrakech Gueliz,1,2025,4
V01885,2024-06-12,Lina Zahra,ROSE ÉLÉGANCE,1,422.08,10.0,422.08,Agadir Marina,6,2024,24
V01886,2025-07-27,Amal Mehdi,JASMIN PURE,2,411.43,0.0,822.86,Rabat Agdal,7,2025,30
V01887,2024-04-05,Youssef Ouardi,CITRUS BREEZE,3,297.33,15.0,891.99,Agadir Marina,4,2024,14
V01888,2024-12-28,Fatima Khadiri,CITRUS BREEZE,1,342.08,10.0,342.08,Agadir Marina,12,2024,52
V01889,2025-08-06,Youssef Zahra,MUSC BLANC,4,404.79,5.0,1619.16,Agadir Marina,8,2025,32
V01890,2024-06-07,Amal Benali,AMBER NIGHT,2,725.32,5.0,1450.64,Rabat Agdal,6,2024,23
V01891,2024-08-19,Imane Bouziane,VANILLE INTENSE,1,479.68,0.0,479.68,Rabat Hay Riad,8,2024,34
V01892,2025-09-18,Imane Hassan,CITRUS BREEZE,5,323.28,20.0,1616.3999999999999,Rabat Agdal,9,2025,38
V01893,2025-02-26,Lina Mehdi,SANTAL SUAVE,4,564.0,0.0,2256.0,Casablanca Anfa,2,2025,9
V01894,2024-09-24,Mohamed Ait Ali,CITRUS BREEZE,3,311.33,5.0,933.99,Marrakech Gueliz,9,2024,39
V01895,2025-07-07,Mohamed El Amrani,VANILLE INTENSE,3,535.99,5.0,1607.97,Rabat Hay Riad,7,2025,28
V01896,2025-07-05,Nadia Khadiri,OUD ROYAL,5,781.25,0.0,3906.25,Marrakech Gueliz,7,2025,27
V01897,2024-04-17,Nadia Bouziane,FLORAL INTENSE,5,425.69,5.0,2128.45,Tanger Corniche,4,2024,16
V01898,2024-10-02,Nadia Benali,AMBER NIGHT,5,671.55,20.0,3357.75,Tanger Corniche,10,2024,40
V01899,2024-03-07,Lina Benali,JASMIN PURE,4,424.96,0.0,1699.84,Marrakech Gueliz,3,2024,10
V01900,2025-05-03,Lina El Amrani,FLORAL INTENSE,1,436.38,10.0,436.38,Agadir Marina,5,2025,18
V01901,2024-09-15,Sara Ouardi,AMBER NIGHT,4,707.77,0.0,2831.08,Tanger Corniche,9,2024,37
V01902,2024-08-08,Imane Ait Ali,JASMIN PURE,3,405.76,20.0,1217.28,Rabat Hay Riad,8,2024,32
V01903,2025-06-04,Fatima Khadiri,JASMIN PURE,5,404.41,0.0,2022.0500000000002,Agadir Marina,6,2025,23
V01904,2024-02-24,Mohamed Ouardi,OUD ROYAL,1,767.08,0.0,767.08,Tanger Corniche,2,2024,8
V01905,2024-06-14,Karim Bouziane,SANTAL SUAVE,2,586.93,0.0,1173.86,Casablanca Anfa,6,2024,24
V01906,2025-05-21,Youssef Zahra,OUD ROYAL,1,816.92,20.0,816.92,Casablanca Anfa,5,2025,21
V01907,2025-01-31,Fatima Rachid,AMBER NIGHT,2,727.23,0.0,1454.46,Casablanca Maarif,1,2025,5
V01908,2024-11-14,Mohamed Khadiri,CITRUS BREEZE,3,319.98,0.0,959.94,Marrakech Gueliz,11,2024,46
V01909,2025-02-15,Karim Bouziane,FLORAL INTENSE,1,387.18,0.0,387.18,Agadir Marina,2,2025,7
V01910,2024-09-20,Sara Ouardi,ROSE ÉLÉGANCE,5,410.32,15.0,2051.6,Casablanca Maarif,9,2024,38
V01911,2024-06-21,Sara Mehdi,ROSE ÉLÉGANCE,1,434.42,10.0,434.42,Casablanca Maarif,6,2024,25
V01912,2025-08-04,Nadia Zahra,OUD ROYAL,2,703.27,20.0,1406.54,Tanger Corniche,8,2025,32
V01913,2024-07-05,Omar Bouziane,FLORAL INTENSE,1,429.77,0.0,429.77,Agadir Marina,7,2024,27
V01914,2025-01-18,Nadia Khadiri,AMBER NIGHT,2,681.0,0.0,1362.0,Casablanca Maarif,1,2025,3
V01915,2025-09-29,Sara Mehdi,OUD ROYAL,3,815.25,0.0,2445.75,Marrakech Gueliz,9,2025,40
V01916,2024-07-03,Nadia Mehdi,VANILLE INTENSE,1,499.77,20.0,499.77,Rabat Agdal,7,2024,27
V01917,2025-09-19,Mohamed Hassan,JASMIN PURE,4,443.86,0.0,1775.44,Casablanca Anfa,9,2025,38
V01918,2025-07-21,Youssef Zahra,MUSC BLANC,3,352.74,0.0,1058.22,Rabat Agdal,7,2025,30
V01919,2025-02-17,Sara Zahra,ROSE ÉLÉGANCE,4,477.98,20.0,1911.92,Casablanca Maarif,2,2025,8
V01920,2025-06-16,Youssef Zahra,JASMIN PURE,5,426.31,0.0,2131.55,Agadir Marina,6,2025,25
V01921,2025-02-07,Omar Bouziane,BOIS MYSTIQUE,3,556.26,5.0,1668.78,Marrakech Gueliz,2,2025,6
V01922,2025-03-12,Fatima Rachid,CITRUS BREEZE,1,319.39,0.0,319.39,Casablanca Maarif,3,2025,11
V01923,2024-11-25,Omar Hassan,SANTAL SUAVE,4,528.65,10.0,2114.6,Rabat Hay Riad,11,2024,48
V01924,2024-02-26,Omar Benali,MUSC BLANC,1,365.34,20.0,365.34,Casablanca Anfa,2,2024,9
V01925,2025-08-07,Omar Khadiri,FLORAL INTENSE,1,402.74,0.0,402.74,Marrakech Gueliz,8,2025,32
V01926,2025-01-29,Karim Zahra,JASMIN PURE,1,447.19,0.0,447.19,Casablanca Anfa,1,2025,5
V01927,2025-06-04,Omar Khadiri,JASMIN PURE,3,435.22,0.0,1305.66,Rabat Agdal,6,2025,23
V01928,2024-04-11,Imane Khadiri,MUSC BLANC,3,347.55,5.0,1042.65,Tanger Corniche,4,2024,15
V01929,2024-07-30,Nadia Ouardi,ROSE ÉLÉGANCE,1,487.99,5.0,487.99,Casablanca Anfa,7,2024,31
V01930,2024-04-29,Amal Benali,MUSC BLANC,3,416.81,0.0,1250.43,Rabat Hay Riad,4,2024,18
V01931,2024-08-21,Mohamed Rachid,ROSE ÉLÉGANCE,2,417.75,5.0,835.5,Agadir Marina,8,2024,34
V01932,2024-09-21,Fatima Ouardi,BOIS MYSTIQUE,2,652.83,10.0,1305.66,Tanger Corniche,9,2024,38
V01933,2024-01-11,Fatima Rachid,CITRUS BREEZE,3,341.93,5.0,1025.79,Rabat Hay Riad,1,2024,2
V01934,2025-05-14,Amal Ouardi,ROSE ÉLÉGANCE,4,408.76,0.0,1635.04,Rabat Agdal,5,2025,20
V01935,2024-08-16,Youssef El Amrani,OUD ROYAL,2,810.33,0.0,1620.66,Casablanca Maarif,8,2024,33
V01936,2024-07-06,Omar Zahra,VANILLE INTENSE,3,545.53,0.0,1636.59,Marrakech Gueliz,7,2024,27
V01937,2025-07-03,Amal Ait Ali,SANTAL SUAVE,3,506.93,0.0,1520.79,Tanger Corniche,7,2025,27
V01938,2024-07-25,Youssef Mehdi,AMBER NIGHT,2,629.29,0.0,1258.58,Tanger Corniche,7,2024,30
V01939,2025-05-05,Youssef El Amrani,MUSC BLANC,1,405.32,0.0,405.32,Casablanca Maarif,5,2025,19
V01940,2024-03-10,Karim Rachid,SANTAL SUAVE,3,543.19,0.0,1629.5700000000002,Tanger Corniche,3,2024,10
V01941,2025-09-03,Sara Mehdi,MUSC BLANC,2,397.09,0.0,794.18,Agadir Marina,9,2025,36
V01942,2024-01-15,Lina Zahra,BOIS MYSTIQUE,2,582.01,5.0,1164.02,Casablanca Anfa,1,2024,3
V01943,2024-02-27,Fatima Rachid,VANILLE INTENSE,3,500.56,5.0,1501.68,Rabat Agdal,2,2024,9
V01944,2024-07-18,Mohamed Hassan,ROSE ÉLÉGANCE,4,411.24,5.0,1644.96,Agadir Marina,7,2024,29
V01945,2025-06-25,Amal Mehdi,VANILLE INTENSE,2,504.71,15.0,1009.42,Casablanca Maarif,6,2025,26
V01946,2024-04-24,Youssef Rachid,JASMIN PURE,5,379.47,0.0,1897.3500000000001,Casablanca Anfa,4,2024,17
V01947,2024-11-25,Mohamed Benali,VANILLE INTENSE,1,518.43,0.0,518.43,Tanger Corniche,11,2024,48
V01948,2024-01-04,Nadia Benali,CITRUS BREEZE,5,295.66,5.0,1478.3000000000002,Rabat Hay Riad,1,2024,1
V01949,2024-02-06,Nadia Mehdi,OUD ROYAL,1,772.33,0.0,772.33,Agadir Marina,2,2024,6
V01950,2025-01-30,Amal Ouardi,CITRUS BREEZE,4,346.26,5.0,1385.04,Casablanca Anfa,1,2025,5
V01951,2025-05-17,Nadia Ait Ali,FLORAL INTENSE,4,398.33,0.0,1593.32,Tanger Corniche,5,2025,20
V01952,2025-07-03,Mohamed Bouziane,VANILLE INTENSE,3,513.71,0.0,1541.13,Tanger Corniche,7,2025,27
V01953,2024-09-20,Lina Zahra,ROSE ÉLÉGANCE,4,477.49,0.0,1909.96,Casablanca Maarif,9,2024,38
V01954,2025-04-15,Fatima Mehdi,MUSC BLANC,4,351.5,15.0,1406.0,Rabat Agdal,4,2025,16
V01955,2025-02-19,Fatima Rachid,AMBER NIGHT,4,672.37,0.0,2689.48,Tanger Corniche,2,2025,8
V01956,2025-01-07,Mohamed Zahra,CITRUS BREEZE,2,334.29,5.0,668.58,Rabat Agdal,1,2025,2
V01957,2024-08-10,Karim Ouardi,MUSC BLANC,5,369.62,0.0,1848.1,Agadir Marina,8,2024,32
V01958,2025-02-22,Mohamed Ait Ali,MUSC BLANC,4,352.74,0.0,1410.96,Agadir Marina,2,2025,8
V01959,2025-04-08,Amal Ouardi,CITRUS BREEZE,1,300.76,15.0,300.76,Agadir Marina,4,2025,15
V01960,2024-06-09,Fatima Mehdi,CITRUS BREEZE,2,348.36,0.0,696.72,Casablanca Anfa,6,2024,23
V01961,2024-07-30,Fatima Ouardi,VANILLE INTENSE,3,548.36,20.0,1645.08,Rabat Hay Riad,7,2024,31
V01962,2024-06-08,Fatima Ouardi,MUSC BLANC,2,373.26,0.0,746.52,Rabat Agdal,6,2024,23
V01963,2024-05-13,Imane Zahra,SANTAL SUAVE,5,553.36,0.0,2766.8,Casablanca Anfa,5,2024,20
V01964,2024-04-09,Youssef El Amrani,ROSE ÉLÉGANCE,1,487.82,0.0,487.82,Marrakech Gueliz,4,2024,15
V01965,2024-04-02,Mohamed Zahra,MUSC BLANC,2,414.8,10.0,829.6,Rabat Hay Riad,4,2024,14
V01966,2024-03-08,Mohamed Ouardi,FLORAL INTENSE,5,432.36,0.0,2161.8,Tanger Corniche,3,2024,10
V01967,2024-12-12,Lina Ait Ali,BOIS MYSTIQUE,1,636.28,0.0,636.28,Rabat Agdal,12,2024,50
V01968,2024-06-16,Fatima El Amrani,JASMIN PURE,5,412.41,0.0,2062.05,Agadir Marina,6,2024,24
V01969,2025-04-25,Amal Bouziane,OUD ROYAL,2,811.38,0.0,1622.76,Rabat Hay Riad,4,2025,17
V01970,2024-02-10,Lina Rachid,AMBER NIGHT,4,676.86,0.0,2707.44,Agadir Marina,2,2024,6
V01971,2025-01-06,Imane Ouardi,SANTAL SUAVE,2,544.21,0.0,1088.42,Tanger Corniche,1,2025,2
V01972,2025-08-03,Mohamed Zahra,OUD ROYAL,3,685.33,0.0,2055.9900000000002,Agadir Marina,8,2025,31
V01973,2024-11-03,Fatima Khadiri,OUD ROYAL,2,819.24,15.0,1638.48,Marrakech Gueliz,11,2024,44
V01974,2024-03-26,Mohamed Ouardi,AMBER NIGHT,1,696.57,20.0,696.57,Tanger Corniche,3,2024,13
V01975,2024-06-22,Mohamed Ait Ali,MUSC BLANC,5,363.3,0.0,1816.5,Casablanca Maarif,6,2024,25
V01976,2025-05-16,Mohamed Khadiri,ROSE ÉLÉGANCE,2,468.05,10.0,936.1,Tanger Corniche,5,2025,20
V01977,2025-03-19,Mohamed Benali,BOIS MYSTIQUE,4,619.13,15.0,2476.52,Agadir Marina,3,2025,12
V01978,2024-02-02,Lina Ouardi,ROSE ÉLÉGANCE,5,406.73,0.0,2033.65,Rabat Agdal,2,2024,5
V01979,2025-04-26,Fatima Rachid,ROSE ÉLÉGANCE,3,467.72,15.0,1403.16,Marrakech Gueliz,4,2025,17
V01980,2025-06-08,Fatima Rachid,FLORAL INTENSE,2,435.43,10.0,870.86,Agadir Marina,6,2025,23
V01981,2024-07-16,Imane Ait Ali,BOIS MYSTIQUE,1,649.6,0.0,649.6,Rabat Hay Riad,7,2024,29
V01982,2024-11-22,Omar El Amrani,ROSE ÉLÉGANCE,2,477.56,0.0,955.12,Rabat Agdal,11,2024,47
V01983,2024-03-17,Lina Zahra,OUD ROYAL,2,760.79,5.0,1521.58,Rabat Hay Riad,3,2024,11
V01984,2024-03-30,Youssef Benali,ROSE ÉLÉGANCE,3,483.31,20.0,1449.93,Casablanca Maarif,3,2024,13
V01985,2024-06-08,Nadia Hassan,FLORAL INTENSE,1,409.01,0.0,409.01,Casablanca Anfa,6,2024,23
V01986,2024-05-22,Karim El Amrani,VANILLE INTENSE,1,521.83,0.0,521.83,Casablanca Maarif,5,2024,21
V01987,2025-03-19,Karim Bouziane,ROSE ÉLÉGANCE,1,439.82,0.0,439.82,Rabat Agdal,3,2025,12
V01988,2025-05-02,Karim Hassan,SANTAL SUAVE,2,546.61,20.0,1093.22,Rabat Hay Riad,5,2025,18
V01989,2024-03-03,Imane Khadiri,JASMIN PURE,1,384.68,5.0,384.68,Marrakech Gueliz,3,2024,9
V01990,2024-05-27,Omar Ouardi,MUSC BLANC,1,395.42,0.0,395.42,Rabat Agdal,5,2024,22
V01991,2024-07-10,Mohamed Bouziane,VANILLE INTENSE,4,513.53,20.0,2054.12,Marrakech Gueliz,7,2024,28
V01992,2025-09-07,Fatima Mehdi,BOIS MYSTIQUE,2,591.18,15.0,1182.36,Casablanca Anfa,9,2025,36
V01993,2024-09-03,Omar Benali,BOIS MYSTIQUE,3,630.52,0.0,1891.56,Casablanca Maarif,9,2024,36
V01994,2024-03-05,Imane Zahra,ROSE ÉLÉGANCE,5,473.01,0.0,2365.05,Casablanca Maarif,3,2024,10
V01995,2025-04-01,Sara El Amrani,FLORAL INTENSE,5,421.71,15.0,2108.5499999999997,Casablanca Anfa,4,2025,14
V01996,2025-09-12,Youssef Ouardi,BOIS MYSTIQUE,3,594.09,0.0,1782.27,Marrakech Gueliz,9,2025,37
V01997,2025-05-26,Amal Hassan,FLORAL INTENSE,5,439.93,5.0,2199.65,Rabat Agdal,5,2025,22
V01998,2025-08-24,Lina Benali,FLORAL INTENSE,4,397.2,0.0,1588.8,Marrakech Gueliz,8,2025,34
V01999,2025-02-16,Imane Hassan,AMBER NIGHT,2,631.32,0.0,1262.64,Tanger Corniche,2,2025,7
V02000,2024-01-26,Lina Zahra,CITRUS BREEZE,2,313.56,0.0,627.12,Tanger Corniche,1,2024,4
V02001,2024-06-25,Lina Ouardi,VANILLE INTENSE,2,459.48,0.0,918.96,Tanger Corniche,6,2024,26
V02002,2024-06-02,Amal Zahra,MUSC BLANC,1,379.8,0.0,379.8,Marrakech Gueliz,6,2024,22
V02003,2025-07-16,Amal Bouziane,MUSC BLANC,4,388.12,0.0,1552.48,Tanger Corniche,7,2025,29
V02004,2025-03-21,Lina Hassan,ROSE ÉLÉGANCE,3,491.53,0.0,1474.59,Marrakech Gueliz,3,2025,12
V02005,2025-05-03,Nadia Ait Ali,VANILLE INTENSE,2,501.88,0.0,1003.76,Rabat Hay Riad,5,2025,18
V02006,2024-08-09,Fatima Hassan,ROSE ÉLÉGANCE,3,461.84,15.0,1385.52,Casablanca Anfa,8,2024,32
V02007,2024-11-14,Nadia Rachid,SANTAL SUAVE,1,560.9,0.0,560.9,Marrakech Gueliz,11,2024,46
V02008,2024-12-15,Mohamed Khadiri,FLORAL INTENSE,5,437.63,0.0,2188.15,Casablanca Maarif,12,2024,50
V02009,2025-04-02,Mohamed Rachid,MUSC BLANC,2,413.79,5.0,827.58,Rabat Hay Riad,4,2025,14
V02010,2024-11-16,Imane Ait Ali,JASMIN PURE,3,426.49,15.0,1279.47,Casablanca Anfa,11,2024,46
V02011,2024-07-18,Lina Zahra,SANTAL SUAVE,2,572.89,20.0,1145.78,Rabat Agdal,7,2024,29
V02012,2024-09-12,Imane Ouardi,AMBER NIGHT,1,654.63,0.0,654.63,Tanger Corniche,9,2024,37
V02013,2024-05-31,Nadia Zahra,OUD ROYAL,5,748.64,20.0,3743.2,Casablanca Anfa,5,2024,22
V02014,2024-09-29,Youssef Hassan,CITRUS BREEZE,2,338.64,10.0,677.28,Casablanca Anfa,9,2024,39
V02015,2024-05-26,Mohamed Benali,AMBER NIGHT,2,642.37,0.0,1284.74,Marrakech Gueliz,5,2024,21
V02016,2024-12-30,Nadia Hassan,JASMIN PURE,2,443.83,15.0,887.66,Tanger Corniche,12,2024,1
V02017,2024-11-17,Nadia Mehdi,MUSC BLANC,2,414.79,20.0,829.58,Agadir Marina,11,2024,46
V02018,2024-05-03,Amal Benali,MUSC BLANC,5,402.71,10.0,2013.55,Rabat Agdal,5,2024,18
V02019,2025-01-20,Fatima Benali,BOIS MYSTIQUE,3,564.51,10.0,1693.53,Casablanca Maarif,1,2025,4
V02020,2024-01-30,Fatima El Amrani,FLORAL INTENSE,4,422.06,0.0,1688.24,Tanger Corniche,1,2024,5
V02021,2025-01-26,Omar Khadiri,SANTAL SUAVE,4,578.43,0.0,2313.72,Marrakech Gueliz,1,2025,4
V02022,2025-04-11,Amal Bouziane,SANTAL SUAVE,4,526.32,20.0,2105.28,Rabat Agdal,4,2025,15
V02023,2024-11-26,Sara El Amrani,ROSE ÉLÉGANCE,3,454.73,15.0,1364.19,Rabat Agdal,11,2024,48
V02024,2024-11-18,Fatima Mehdi,ROSE ÉLÉGANCE,4,463.17,0.0,1852.68,Rabat Agdal,11,2024,47
V02025,2024-11-30,Nadia Benali,BOIS MYSTIQUE,3,607.87,20.0,1823.6100000000001,Casablanca Maarif,11,2024,48
V02026,2025-06-07,Sara Khadiri,AMBER NIGHT,1,738.07,0.0,738.07,Rabat Agdal,6,2025,23
V02027,2024-04-14,Omar Khadiri,MUSC BLANC,1,399.35,15.0,399.35,Marrakech Gueliz,4,2024,15
V02028,2024-03-24,Fatima Zahra,OUD ROYAL,4,735.08,0.0,2940.32,Agadir Marina,3,2024,12
V02029,2025-03-02,Fatima Khadiri,JASMIN PURE,1,446.41,0.0,446.41,Rabat Agdal,3,2025,9
V02030,2024-04-28,Amal Bouziane,MUSC BLANC,1,391.0,0.0,391.0,Casablanca Maarif,4,2024,17
V02031,2024-02-23,Karim Hassan,ROSE ÉLÉGANCE,1,424.71,5.0,424.71,Rabat Agdal,2,2024,8
V02032,2024-05-20,Omar Zahra,FLORAL INTENSE,4,420.48,0.0,1681.92,Casablanca Maarif,5,2024,21
